,district,day,month,hour,Crime Occurences,Class
9631,NORTHERN,Tuesday,6,7,55,Low
10931,PARK,Saturday,12,11,55,Low
8187,NORTHERN,Friday,6,3,55,Low
11985,PARK,Wednesday,8,9,55,Low
12406,RICHMOND,Monday,1,22,55,Low
16730,TARAVAL,Saturday,2,2,55,Low
18967,TENDERLOIN,Saturday,11,7,55,Low
13560,RICHMOND,Tuesday,2,0,55,Low
14358,SOUTHERN,Friday,11,6,55,Low
11365,PARK,Thursday,6,13,55,Low
7206,MISSION,Thursday,1,6,55,Low
10940,PARK,Saturday,12,20,55,Low
16082,SOUTHERN,Wednesday,11,2,55,Low
16802,TARAVAL,Saturday,5,2,55,Low
5689,INGLESIDE,Tuesday,10,1,55,Low
7950,MISSION,Wednesday,8,6,55,Low
13895,RICHMOND,Wednesday,3,23,55,Low
915,BAYVIEW,Sunday,3,3,55,Low
11224,PARK,Sunday,12,16,55,Low
799,BAYVIEW,Saturday,10,7,55,Low
11983,PARK,Wednesday,8,7,55,Low
10111,PARK,Friday,2,7,55,Low
12048,PARK,Wednesday,11,0,55,Low
10113,PARK,Friday,2,9,55,Low
13127,RICHMOND,Sunday,7,23,55,Low
19083,TENDERLOIN,Sunday,4,3,55,Low
3507,CENTRAL,Tuesday,3,3,55,Low
18439,TENDERLOIN,Monday,1,7,55,Low
11493,PARK,Thursday,11,21,55,Low
10772,PARK,Saturday,5,20,55,Low
11560,PARK,Tuesday,2,16,55,Low
10391,PARK,Monday,1,23,55,Low
16952,TARAVAL,Saturday,11,8,55,Low
13880,RICHMOND,Wednesday,3,8,55,Low
16970,TARAVAL,Saturday,12,2,55,Low
19657,TENDERLOIN,Tuesday,4,1,55,Low
16976,TARAVAL,Saturday,12,8,55,Low
18416,TENDERLOIN,Friday,12,8,55,Low
15172,SOUTHERN,Sunday,9,4,55,Low
5401,INGLESIDE,Thursday,10,1,55,Low
12455,RICHMOND,Monday,3,23,55,Low
3530,CENTRAL,Tuesday,4,2,55,Low
9985,NORTHERN,Wednesday,9,1,55,Low
11839,PARK,Wednesday,2,7,55,Low
12097,RICHMOND,Friday,1,1,55,Low
19110,TENDERLOIN,Sunday,5,6,55,Low
5257,INGLESIDE,Thursday,4,1,55,Low
4035,INGLESIDE,Friday,1,3,55,Low
4033,INGLESIDE,Friday,1,1,55,Low
10640,PARK,Monday,12,8,55,Low
10342,PARK,Friday,11,22,55,Low
14934,SOUTHERN,Saturday,11,6,55,Low
14526,SOUTHERN,Monday,6,6,55,Low
12803,RICHMOND,Saturday,6,11,55,Low
5977,INGLESIDE,Wednesday,10,1,55,Low
3967,CENTRAL,Wednesday,10,7,55,Low
19662,TENDERLOIN,Tuesday,4,6,55,Low
11088,PARK,Sunday,7,0,55,Low
18367,TENDERLOIN,Friday,10,7,55,Low
13240,RICHMOND,Sunday,12,16,55,Low
18295,TENDERLOIN,Friday,7,7,55,Low
12980,RICHMOND,Sunday,1,20,55,Low
10486,PARK,Monday,5,22,55,Low
12345,RICHMOND,Friday,11,9,55,Low
11891,PARK,Wednesday,4,11,55,Low
11589,PARK,Tuesday,3,21,55,Low
14331,SOUTHERN,Friday,10,3,55,Low
6917,MISSION,Sunday,1,5,55,Low
3080,CENTRAL,Sunday,9,8,55,Low
11623,PARK,Tuesday,5,7,55,Low
8911,NORTHERN,Saturday,12,7,55,Low
19856,TENDERLOIN,Tuesday,12,8,55,Low
12923,RICHMOND,Saturday,11,11,55,Low
6726,MISSION,Saturday,5,6,55,Low
10464,PARK,Monday,5,0,55,Low
10511,PARK,Monday,6,23,55,Low
19586,TENDERLOIN,Tuesday,1,2,55,Low
11577,PARK,Tuesday,3,9,55,Low
17767,TARAVAL,Tuesday,9,7,55,Low
18894,TENDERLOIN,Saturday,8,6,55,Low
11712,PARK,Tuesday,9,0,55,Low
10471,PARK,Monday,5,7,55,Low
4585,INGLESIDE,Monday,12,1,55,Low
16345,TARAVAL,Friday,10,1,55,Low
9199,NORTHERN,Sunday,12,7,55,Low
13823,RICHMOND,Tuesday,12,23,55,Low
13991,RICHMOND,Wednesday,7,23,55,Low
505,BAYVIEW,Monday,10,1,55,Low
8719,NORTHERN,Saturday,4,7,55,Low
6820,MISSION,Saturday,9,4,55,Low
13406,RICHMOND,Thursday,7,14,55,Low
17695,TARAVAL,Tuesday,6,7,55,Low
9246,NORTHERN,Thursday,2,6,55,Low
8767,NORTHERN,Saturday,6,7,55,Low
15052,SOUTHERN,Sunday,4,4,55,Low
6414,MISSION,Monday,4,6,55,Low
6629,MISSION,Saturday,1,5,55,Low
17287,TARAVAL,Thursday,1,7,55,Low
2696,CENTRAL,Saturday,5,8,55,Low
6222,MISSION,Friday,8,6,55,Low
16706,TARAVAL,Saturday,1,2,55,Low
6603,MISSION,Monday,12,3,55,Low
14024,RICHMOND,Wednesday,9,8,55,Low
8932,NORTHERN,Sunday,1,4,55,Low
6243,MISSION,Friday,9,3,55,Low
13280,RICHMOND,Thursday,2,8,55,Low
6988,MISSION,Sunday,4,4,55,Low
13847,RICHMOND,Wednesday,1,23,55,Low
3123,CENTRAL,Sunday,11,3,55,Low
337,BAYVIEW,Monday,3,1,55,Low
2859,CENTRAL,Saturday,12,3,54,Low
146,BAYVIEW,Friday,7,2,54,Low
13042,RICHMOND,Sunday,4,10,54,Low
11927,PARK,Wednesday,5,23,54,Low
2527,CENTRAL,Monday,10,7,54,Low
11280,PARK,Thursday,3,0,54,Low
13809,RICHMOND,Tuesday,12,9,54,Low
14405,SOUTHERN,Monday,1,5,54,Low
12226,RICHMOND,Friday,6,10,54,Low
8839,NORTHERN,Saturday,9,7,54,Low
11375,PARK,Thursday,6,23,54,Low
7588,MISSION,Tuesday,5,4,54,Low
6798,MISSION,Saturday,8,6,54,Low
12224,RICHMOND,Friday,6,8,54,Low
18434,TENDERLOIN,Monday,1,2,54,Low
13534,RICHMOND,Thursday,12,22,54,Low
6582,MISSION,Monday,11,6,54,Low
11808,PARK,Wednesday,1,0,54,Low
14740,SOUTHERN,Saturday,3,4,54,Low
11386,PARK,Thursday,7,10,54,Low
9942,NORTHERN,Wednesday,7,6,54,Low
11773,PARK,Tuesday,11,13,54,Low
5617,INGLESIDE,Tuesday,7,1,54,Low
13235,RICHMOND,Sunday,12,11,54,Low
10510,PARK,Monday,6,22,54,Low
2599,CENTRAL,Saturday,1,7,54,Low
12585,RICHMOND,Monday,9,9,54,Low
3794,CENTRAL,Wednesday,3,2,54,Low
4729,INGLESIDE,Saturday,6,1,54,Low
9918,NORTHERN,Wednesday,6,6,54,Low
962,BAYVIEW,Sunday,5,2,54,Low
8884,NORTHERN,Saturday,11,4,54,Low
11175,PARK,Sunday,10,15,54,Low
16663,TARAVAL,Monday,11,7,54,Low
13811,RICHMOND,Tuesday,12,11,54,Low
12575,RICHMOND,Monday,8,23,54,Low
12921,RICHMOND,Saturday,11,9,54,Low
16225,TARAVAL,Friday,5,1,54,Low
3511,CENTRAL,Tuesday,3,7,54,Low
11098,PARK,Sunday,7,10,54,Low
16777,TARAVAL,Saturday,4,1,54,Low
11207,PARK,Sunday,11,23,54,Low
12544,RICHMOND,Monday,7,16,54,Low
627,BAYVIEW,Saturday,3,3,54,Low
2018,CENTRAL,Friday,1,2,54,Low
10669,PARK,Saturday,1,13,54,Low
6940,MISSION,Sunday,2,4,54,Low
11688,PARK,Tuesday,8,0,54,Low
3266,CENTRAL,Thursday,5,2,54,Low
4490,INGLESIDE,Monday,8,2,54,Low
10810,PARK,Saturday,7,10,54,Low
842,BAYVIEW,Saturday,12,2,54,Low
4273,INGLESIDE,Friday,11,1,54,Low
8571,NORTHERN,Monday,10,3,54,Low
10415,PARK,Monday,2,23,54,Low
5026,INGLESIDE,Sunday,6,10,54,Low
12674,RICHMOND,Saturday,1,2,54,Low
2258,CENTRAL,Friday,11,2,54,Low
9652,NORTHERN,Tuesday,7,4,54,Low
12779,RICHMOND,Saturday,5,11,54,Low
11863,PARK,Wednesday,3,7,54,Low
13405,RICHMOND,Thursday,7,13,54,Low
13665,RICHMOND,Tuesday,6,9,54,Low
6990,MISSION,Sunday,4,6,54,Low
6942,MISSION,Sunday,2,6,54,Low
17091,TARAVAL,Sunday,5,3,54,Low
13400,RICHMOND,Thursday,7,8,54,Low
6964,MISSION,Sunday,3,4,54,Low
1659,BAYVIEW,Tuesday,10,3,54,Low
11732,PARK,Tuesday,9,20,54,Low
9292,NORTHERN,Thursday,4,4,54,Low
13272,RICHMOND,Thursday,2,0,54,Low
13219,RICHMOND,Sunday,11,19,54,Low
8716,NORTHERN,Saturday,4,4,54,Low
10176,PARK,Friday,5,0,54,Low
1489,BAYVIEW,Tuesday,3,1,54,Low
10423,PARK,Monday,3,7,54,Low
19969,TENDERLOIN,Wednesday,5,1,54,Low
3985,CENTRAL,Wednesday,11,1,54,Low
2335,CENTRAL,Monday,2,7,54,Low
17743,TARAVAL,Tuesday,8,7,54,Low
11265,PARK,Thursday,2,9,54,Low
13402,RICHMOND,Thursday,7,10,53,Low
17211,TARAVAL,Sunday,10,3,53,Low
17311,TARAVAL,Thursday,2,7,53,Low
14039,RICHMOND,Wednesday,9,23,53,Low
14211,SOUTHERN,Friday,5,3,53,Low
13569,RICHMOND,Tuesday,2,9,53,Low
16801,TARAVAL,Saturday,5,1,53,Low
12371,RICHMOND,Friday,12,11,53,Low
12778,RICHMOND,Saturday,5,10,53,Low
11002,PARK,Sunday,3,10,53,Low
7806,MISSION,Wednesday,2,6,53,Low
19803,TENDERLOIN,Tuesday,10,3,53,Low
12274,RICHMOND,Friday,8,10,53,Low
4827,INGLESIDE,Saturday,10,3,53,Low
14716,SOUTHERN,Saturday,2,4,53,Low
11255,PARK,Thursday,1,23,53,Low
6171,MISSION,Friday,6,3,53,Low
4321,INGLESIDE,Monday,1,1,53,Low
5761,INGLESIDE,Wednesday,1,1,53,Low
10629,PARK,Monday,11,21,53,Low
4495,INGLESIDE,Monday,8,7,53,Low
7084,MISSION,Sunday,8,4,53,Low
10463,PARK,Monday,4,23,53,Low
16059,SOUTHERN,Wednesday,10,3,53,Low
6486,MISSION,Monday,7,6,53,Low
4687,INGLESIDE,Saturday,4,7,53,Low
17121,TARAVAL,Sunday,6,9,53,Low
17114,TARAVAL,Sunday,6,2,53,Low
11335,PARK,Thursday,5,7,53,Low
12815,RICHMOND,Saturday,6,23,53,Low
6438,MISSION,Monday,5,6,53,Low
11616,PARK,Tuesday,5,0,53,Low
6773,MISSION,Saturday,7,5,53,Low
5019,INGLESIDE,Sunday,6,3,53,Low
12609,RICHMOND,Monday,10,9,53,Low
12479,RICHMOND,Monday,4,23,53,Low
14075,RICHMOND,Wednesday,11,11,53,Low
13463,RICHMOND,Thursday,9,23,53,Low
17065,TARAVAL,Sunday,4,1,53,Low
18198,TENDERLOIN,Friday,3,6,53,Low
10536,PARK,Monday,8,0,53,Low
10592,PARK,Monday,10,8,53,Low
6339,MISSION,Monday,1,3,53,Low
12417,RICHMOND,Monday,2,9,53,Low
3770,CENTRAL,Wednesday,2,2,53,Low
12191,RICHMOND,Friday,4,23,53,Low
12638,RICHMOND,Monday,11,14,53,Low
12513,RICHMOND,Monday,6,9,53,Low
13201,RICHMOND,Sunday,11,1,53,Low
11039,PARK,Sunday,4,23,53,Low
7686,MISSION,Tuesday,9,6,53,Low
11592,PARK,Tuesday,4,0,53,Low
16897,TARAVAL,Saturday,9,1,53,Low
12503,RICHMOND,Monday,5,23,53,Low
14694,SOUTHERN,Saturday,1,6,53,Low
17145,TARAVAL,Sunday,7,9,53,Low
11351,PARK,Thursday,5,23,53,Low
20046,TENDERLOIN,Wednesday,8,6,53,Low
16705,TARAVAL,Saturday,1,1,53,Low
10715,PARK,Saturday,3,11,53,Low
19446,TENDERLOIN,Thursday,7,6,53,Low
1657,BAYVIEW,Tuesday,10,1,53,Low
13872,RICHMOND,Wednesday,3,0,53,Low
18438,TENDERLOIN,Monday,1,6,53,Low
3313,CENTRAL,Thursday,7,1,53,Low
13679,RICHMOND,Tuesday,6,23,53,Low
13728,RICHMOND,Tuesday,9,0,53,Low
13810,RICHMOND,Tuesday,12,10,53,Low
12873,RICHMOND,Saturday,9,9,53,Low
13101,RICHMOND,Sunday,6,21,53,Low
15362,SOUTHERN,Thursday,5,2,53,Low
19350,TENDERLOIN,Thursday,3,6,53,Low
12929,RICHMOND,Saturday,11,17,53,Low
8117,NORTHERN,Friday,3,5,53,Low
11194,PARK,Sunday,11,10,53,Low
13257,RICHMOND,Thursday,1,9,53,Low
9242,NORTHERN,Thursday,2,2,53,Low
10826,PARK,Saturday,8,2,53,Low
13738,RICHMOND,Tuesday,9,10,53,Low
8140,NORTHERN,Friday,4,4,53,Low
13869,RICHMOND,Wednesday,2,21,53,Low
19661,TENDERLOIN,Tuesday,4,5,53,Low
18719,TENDERLOIN,Monday,12,23,53,Low
13019,RICHMOND,Sunday,3,11,53,Low
10012,NORTHERN,Wednesday,10,4,53,Low
9316,NORTHERN,Thursday,5,4,53,Low
1297,BAYVIEW,Thursday,7,1,53,Low
8982,NORTHERN,Sunday,3,6,53,Low
11832,PARK,Wednesday,2,0,53,Low
18509,TENDERLOIN,Monday,4,5,53,Low
9078,NORTHERN,Sunday,7,6,53,Low
9291,NORTHERN,Thursday,4,3,53,Low
10343,PARK,Friday,11,23,53,Low
13285,RICHMOND,Thursday,2,13,53,Low
1035,BAYVIEW,Sunday,8,3,53,Low
1350,BAYVIEW,Thursday,9,6,53,Low
13091,RICHMOND,Sunday,6,11,53,Low
10857,PARK,Saturday,9,9,53,Low
18939,TENDERLOIN,Saturday,10,3,53,Low
19254,TENDERLOIN,Sunday,11,6,53,Low
2403,CENTRAL,Monday,5,3,53,Low
2067,CENTRAL,Friday,3,3,53,Low
15772,SOUTHERN,Tuesday,10,4,53,Low
13761,RICHMOND,Tuesday,10,9,53,Low
13870,RICHMOND,Wednesday,2,22,53,Low
9580,NORTHERN,Tuesday,4,4,53,Low
7995,MISSION,Wednesday,10,3,53,Low
15411,SOUTHERN,Thursday,7,3,53,Low
18577,TENDERLOIN,Monday,7,1,53,Low
13487,RICHMOND,Thursday,10,23,53,Low
13832,RICHMOND,Wednesday,1,8,53,Low
13041,RICHMOND,Sunday,4,9,53,Low
1326,BAYVIEW,Thursday,8,6,53,Low
8261,NORTHERN,Friday,9,5,53,Low
11976,PARK,Wednesday,8,0,53,Low
10881,PARK,Saturday,10,9,53,Low
10789,PARK,Saturday,6,13,53,Low
12945,RICHMOND,Saturday,12,9,53,Low
15507,SOUTHERN,Thursday,11,3,52,Low
17017,TARAVAL,Sunday,2,1,52,Low
19635,TENDERLOIN,Tuesday,3,3,52,Low
2091,CENTRAL,Friday,4,3,52,Low
9245,NORTHERN,Thursday,2,5,52,Low
14014,RICHMOND,Wednesday,8,22,52,Low
4082,INGLESIDE,Friday,3,2,52,Low
18843,TENDERLOIN,Saturday,6,3,52,Low
11605,PARK,Tuesday,4,13,52,Low
17001,TARAVAL,Sunday,1,9,52,Low
9220,NORTHERN,Thursday,1,4,52,Low
13117,RICHMOND,Sunday,7,13,52,Low
4183,INGLESIDE,Friday,7,7,52,Low
9510,NORTHERN,Tuesday,1,6,52,Low
10447,PARK,Monday,4,7,52,Low
13568,RICHMOND,Tuesday,2,8,52,Low
4441,INGLESIDE,Monday,6,1,52,Low
12669,RICHMOND,Monday,12,21,52,Low
11481,PARK,Thursday,11,9,52,Low
12182,RICHMOND,Friday,4,14,52,Low
675,BAYVIEW,Saturday,5,3,52,Low
14789,SOUTHERN,Saturday,5,5,52,Low
16489,TARAVAL,Monday,4,1,52,Low
13185,RICHMOND,Sunday,10,9,52,Low
17785,TARAVAL,Tuesday,10,1,52,Low
9413,NORTHERN,Thursday,9,5,52,Low
14111,RICHMOND,Wednesday,12,23,52,Low
3079,CENTRAL,Sunday,9,7,52,Low
2383,CENTRAL,Monday,4,7,52,Low
10255,PARK,Friday,8,7,52,Low
9606,NORTHERN,Tuesday,5,6,52,Low
2911,CENTRAL,Sunday,2,7,52,Low
10200,PARK,Friday,6,0,52,Low
5978,INGLESIDE,Wednesday,10,2,52,Low
8860,NORTHERN,Saturday,10,4,52,Low
19063,TENDERLOIN,Sunday,3,7,52,Low
12686,RICHMOND,Saturday,1,14,52,Low
8451,NORTHERN,Monday,5,3,52,Low
14163,SOUTHERN,Friday,3,3,52,Low
13952,RICHMOND,Wednesday,6,8,52,Low
8454,NORTHERN,Monday,5,6,52,Low
17097,TARAVAL,Sunday,5,9,52,Low
11146,PARK,Sunday,9,10,52,Low
2884,CENTRAL,Sunday,1,4,52,Low
2191,CENTRAL,Friday,8,7,52,Low
10677,PARK,Saturday,1,21,52,Low
17162,TARAVAL,Sunday,8,2,52,Low
13964,RICHMOND,Wednesday,6,20,52,Low
15460,SOUTHERN,Thursday,9,4,52,Low
17887,TARAVAL,Wednesday,2,7,52,Low
16929,TARAVAL,Saturday,10,9,52,Low
11266,PARK,Thursday,2,10,52,Low
11599,PARK,Tuesday,4,7,52,Low
18822,TENDERLOIN,Saturday,5,6,52,Low
11554,PARK,Tuesday,2,10,52,Low
2019,CENTRAL,Friday,1,3,52,Low
10328,PARK,Friday,11,8,52,Low
13282,RICHMOND,Thursday,2,10,52,Low
7590,MISSION,Tuesday,5,6,52,Low
14838,SOUTHERN,Saturday,7,6,52,Low
3578,CENTRAL,Tuesday,6,2,52,Low
16633,TARAVAL,Monday,10,1,52,Low
3915,CENTRAL,Wednesday,8,3,52,Low
11263,PARK,Thursday,2,7,52,Low
18415,TENDERLOIN,Friday,12,7,52,Low
18409,TENDERLOIN,Friday,12,1,52,Low
10509,PARK,Monday,6,21,52,Low
3482,CENTRAL,Tuesday,2,2,52,Low
9124,NORTHERN,Sunday,9,4,52,Low
11074,PARK,Sunday,6,10,52,Low
4783,INGLESIDE,Saturday,8,7,52,Low
19489,TENDERLOIN,Thursday,9,1,52,Low
19281,TENDERLOIN,Sunday,12,9,52,Low
13137,RICHMOND,Sunday,8,9,52,Low
19273,TENDERLOIN,Sunday,12,1,52,Low
12837,RICHMOND,Saturday,7,21,52,Low
5690,INGLESIDE,Tuesday,10,2,52,Low
7926,MISSION,Wednesday,7,6,52,Low
11783,PARK,Tuesday,11,23,52,Low
2,BAYVIEW,Friday,1,2,52,Low
16898,TARAVAL,Saturday,9,2,52,Low
602,BAYVIEW,Saturday,2,2,52,Low
13100,RICHMOND,Sunday,6,20,52,Low
13043,RICHMOND,Sunday,4,11,52,Low
14036,RICHMOND,Wednesday,9,20,52,Low
2574,CENTRAL,Monday,12,6,52,Low
17551,TARAVAL,Thursday,12,7,52,Low
5809,INGLESIDE,Wednesday,3,1,51,Low
11723,PARK,Tuesday,9,11,51,Low
6052,MISSION,Friday,1,4,51,Low
13114,RICHMOND,Sunday,7,10,51,Low
18969,TENDERLOIN,Saturday,11,9,51,Low
13511,RICHMOND,Thursday,11,23,51,Low
11199,PARK,Sunday,11,15,51,Low
14040,RICHMOND,Wednesday,10,0,51,Low
11949,PARK,Wednesday,6,21,51,Low
10897,PARK,Saturday,11,1,51,Low
8499,NORTHERN,Monday,7,3,51,Low
7998,MISSION,Wednesday,10,6,51,Low
18554,TENDERLOIN,Monday,6,2,51,Low
12225,RICHMOND,Friday,6,9,51,Low
10038,NORTHERN,Wednesday,11,6,51,Low
11637,PARK,Tuesday,5,21,51,Low
13520,RICHMOND,Thursday,12,8,51,Low
13057,RICHMOND,Sunday,5,1,51,Low
10358,PARK,Friday,12,14,51,Low
7180,MISSION,Sunday,12,4,51,Low
11575,PARK,Tuesday,3,7,51,Low
1610,BAYVIEW,Tuesday,8,2,51,Low
14523,SOUTHERN,Monday,6,3,51,Low
8622,NORTHERN,Monday,12,6,51,Low
7923,MISSION,Wednesday,7,3,51,Low
5785,INGLESIDE,Wednesday,2,1,51,Low
13581,RICHMOND,Tuesday,2,21,51,Low
4447,INGLESIDE,Monday,6,7,51,Low
10059,NORTHERN,Wednesday,12,3,51,Low
19422,TENDERLOIN,Thursday,6,6,51,Low
6318,MISSION,Friday,12,6,51,Low
15556,SOUTHERN,Tuesday,1,4,51,Low
12550,RICHMOND,Monday,7,22,51,Low
12081,PARK,Wednesday,12,9,51,Low
12369,RICHMOND,Friday,12,9,51,Low
3721,CENTRAL,Tuesday,12,1,51,Low
12407,RICHMOND,Monday,1,23,51,Low
5144,INGLESIDE,Sunday,11,8,51,Low
2287,CENTRAL,Friday,12,7,51,Low
11977,PARK,Wednesday,8,1,51,Low
12358,RICHMOND,Friday,11,22,51,Low
12933,RICHMOND,Saturday,11,21,51,Low
18771,TENDERLOIN,Saturday,3,3,51,Low
13592,RICHMOND,Tuesday,3,8,51,Low
14959,SOUTHERN,Saturday,12,7,51,Low
12710,RICHMOND,Saturday,2,14,51,Low
14958,SOUTHERN,Saturday,12,6,51,Low
16399,TARAVAL,Friday,12,7,51,Low
11231,PARK,Sunday,12,23,51,Low
13202,RICHMOND,Sunday,11,2,51,Low
16779,TARAVAL,Saturday,4,3,51,Low
19922,TENDERLOIN,Wednesday,3,2,51,Low
7323,MISSION,Thursday,6,3,51,Low
13034,RICHMOND,Sunday,4,2,51,Low
12621,RICHMOND,Monday,10,21,51,Low
2570,CENTRAL,Monday,12,2,51,Low
5881,INGLESIDE,Wednesday,6,1,51,Low
12227,RICHMOND,Friday,6,11,51,Low
13655,RICHMOND,Tuesday,5,23,51,Low
11279,PARK,Thursday,2,23,51,Low
11108,PARK,Sunday,7,20,51,Low
12103,RICHMOND,Friday,1,7,51,Low
13813,RICHMOND,Tuesday,12,13,51,Low
8356,NORTHERN,Monday,1,4,51,Low
9868,NORTHERN,Wednesday,4,4,51,Low
16969,TARAVAL,Saturday,12,1,51,Low
4905,INGLESIDE,Sunday,1,9,51,Low
11911,PARK,Wednesday,5,7,51,Low
12095,PARK,Wednesday,12,23,51,Low
4755,INGLESIDE,Saturday,7,3,51,Low
6437,MISSION,Monday,5,5,51,Low
10590,PARK,Monday,10,6,51,Low
10495,PARK,Monday,6,7,51,Low
12865,RICHMOND,Saturday,9,1,51,Low
8331,NORTHERN,Friday,12,3,51,Low
18127,TARAVAL,Wednesday,12,7,51,Low
2023,CENTRAL,Friday,1,7,51,Low
19130,TENDERLOIN,Sunday,6,2,51,Low
9892,NORTHERN,Wednesday,5,4,51,Low
14932,SOUTHERN,Saturday,11,4,51,Low
14213,SOUTHERN,Friday,5,5,51,Low
9941,NORTHERN,Wednesday,7,5,51,Low
9747,NORTHERN,Tuesday,11,3,51,Low
13776,RICHMOND,Tuesday,11,0,51,Low
8812,NORTHERN,Saturday,8,4,51,Low
13234,RICHMOND,Sunday,12,10,51,Low
4899,INGLESIDE,Sunday,1,3,51,Low
2187,CENTRAL,Friday,8,3,51,Low
16784,TARAVAL,Saturday,4,8,51,Low
74,BAYVIEW,Friday,4,2,51,Low
5833,INGLESIDE,Wednesday,4,1,51,Low
15245,SOUTHERN,Sunday,12,5,51,Low
10919,PARK,Saturday,11,23,51,Low
7251,MISSION,Thursday,3,3,51,Low
12476,RICHMOND,Monday,4,20,51,Low
7275,MISSION,Thursday,4,3,51,Low
15821,SOUTHERN,Tuesday,12,5,51,Low
678,BAYVIEW,Saturday,5,6,51,Low
10608,PARK,Monday,11,0,51,Low
11075,PARK,Sunday,6,11,51,Low
12464,RICHMOND,Monday,4,8,51,Low
12527,RICHMOND,Monday,6,23,51,Low
145,BAYVIEW,Friday,7,1,51,Low
16639,TARAVAL,Monday,10,7,51,Low
12194,RICHMOND,Friday,5,2,50,Low
12373,RICHMOND,Friday,12,13,50,Low
10821,PARK,Saturday,7,21,50,Low
6724,MISSION,Saturday,5,4,50,Low
4995,INGLESIDE,Sunday,5,3,50,Low
2546,CENTRAL,Monday,11,2,50,Low
15653,SOUTHERN,Tuesday,5,5,50,Low
6461,MISSION,Monday,6,5,50,Low
12344,RICHMOND,Friday,11,8,50,Low
603,BAYVIEW,Saturday,2,3,50,Low
361,BAYVIEW,Monday,4,1,50,Low
9221,NORTHERN,Thursday,1,5,50,Low
10993,PARK,Sunday,3,1,50,Low
16393,TARAVAL,Friday,12,1,50,Low
655,BAYVIEW,Saturday,4,7,50,Low
9174,NORTHERN,Sunday,11,6,50,Low
16273,TARAVAL,Friday,7,1,50,Low
19543,TENDERLOIN,Thursday,11,7,50,Low
12313,RICHMOND,Friday,10,1,50,Low
13247,RICHMOND,Sunday,12,23,50,Low
582,BAYVIEW,Saturday,1,6,50,Low
2763,CENTRAL,Saturday,8,3,50,Low
4615,INGLESIDE,Saturday,1,7,50,Low
9294,NORTHERN,Thursday,4,6,50,Low
17335,TARAVAL,Thursday,3,7,50,Low
2715,CENTRAL,Saturday,6,3,50,Low
4591,INGLESIDE,Monday,12,7,50,Low
14475,SOUTHERN,Monday,4,3,50,Low
8763,NORTHERN,Saturday,6,3,50,Low
10104,PARK,Friday,2,0,50,Low
7326,MISSION,Thursday,6,6,50,Low
18482,TENDERLOIN,Monday,3,2,50,Low
18151,TENDERLOIN,Friday,1,7,50,Low
9915,NORTHERN,Wednesday,6,3,50,Low
11312,PARK,Thursday,4,8,50,Low
19298,TENDERLOIN,Thursday,1,2,50,Low
4014,CENTRAL,Wednesday,12,6,50,Low
16946,TARAVAL,Saturday,11,2,50,Low
12093,PARK,Wednesday,12,21,50,Low
20069,TENDERLOIN,Wednesday,9,5,50,Low
11293,PARK,Thursday,3,13,50,Low
13737,RICHMOND,Tuesday,9,9,50,Low
10929,PARK,Saturday,12,9,50,Low
9819,NORTHERN,Wednesday,2,3,50,Low
12622,RICHMOND,Monday,10,22,50,Low
13943,RICHMOND,Wednesday,5,23,50,Low
5377,INGLESIDE,Thursday,9,1,50,Low
747,BAYVIEW,Saturday,8,3,50,Low
13239,RICHMOND,Sunday,12,15,50,Low
7276,MISSION,Thursday,4,4,50,Low
14547,SOUTHERN,Monday,7,3,50,Low
16851,TARAVAL,Saturday,7,3,50,Low
19734,TENDERLOIN,Tuesday,7,6,50,Low
13125,RICHMOND,Sunday,7,21,50,Low
5743,INGLESIDE,Tuesday,12,7,50,Low
13050,RICHMOND,Sunday,4,18,50,Low
18265,TENDERLOIN,Friday,6,1,50,Low
1849,BAYVIEW,Wednesday,6,1,50,Low
19255,TENDERLOIN,Sunday,11,7,50,Low
7780,MISSION,Wednesday,1,4,50,Low
3774,CENTRAL,Wednesday,2,6,50,Low
3558,CENTRAL,Tuesday,5,6,50,Low
15197,SOUTHERN,Sunday,10,5,50,Low
3554,CENTRAL,Tuesday,5,2,50,Low
11281,PARK,Thursday,3,1,50,Low
10917,PARK,Saturday,11,21,50,Low
1921,BAYVIEW,Wednesday,9,1,50,Low
1945,BAYVIEW,Wednesday,10,1,50,Low
10920,PARK,Saturday,12,0,50,Low
20118,TENDERLOIN,Wednesday,11,6,50,Low
1993,BAYVIEW,Wednesday,12,1,50,Low
11122,PARK,Sunday,8,10,50,Low
10977,PARK,Sunday,2,9,50,Low
17241,TARAVAL,Sunday,11,9,50,Low
13978,RICHMOND,Wednesday,7,10,50,Low
12889,RICHMOND,Saturday,10,1,50,Low
14766,SOUTHERN,Saturday,4,6,50,Low
1561,BAYVIEW,Tuesday,6,1,50,Low
14884,SOUTHERN,Saturday,9,4,50,Low
13295,RICHMOND,Thursday,2,23,50,Low
12645,RICHMOND,Monday,11,21,50,Low
17137,TARAVAL,Sunday,7,1,50,Low
16159,TARAVAL,Friday,2,7,50,Low
4417,INGLESIDE,Monday,5,1,50,Low
11225,PARK,Sunday,12,17,50,Low
10946,PARK,Sunday,1,2,50,Low
13115,RICHMOND,Sunday,7,11,50,Low
17216,TARAVAL,Sunday,10,8,50,Low
19802,TENDERLOIN,Tuesday,10,2,50,Low
17183,TARAVAL,Sunday,8,23,50,Low
10574,PARK,Monday,9,14,50,Low
